%ID;MAG1;MAG2;MAG3;ACS1;ACS2;AKS3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


23562;639;643;571;517;794;538;457;345;438;11;09;17;963
23563;639;643;571;517;792;536;457;345;436;11;09;17;983
23564;639;642;571;521;799;537;458;345;437;11;09;18;003
23565;639;641;570;517;793;539;457;345;437;11;09;18;023
23566;639;641;570;518;792;535;457;345;436;11;09;18;043
23567;638;641;570;519;795;538;458;345;437;11;09;18;063
23568;639;643;571;517;790;530;457;345;437;11;09;18;083
23569;639;642;571;517;795;539;458;345;437;11;09;18;103
23570;638;641;570;519;794;534;457;345;437;11;09;18;123
23571;639;641;570;518;797;540;457;345;437;11;09;18;143
23572;639;641;571;516;796;537;458;345;437;11;09;18;163
23573;638;641;571;519;797;538;457;344;438;11;09;18;183
23574;638;641;570;521;790;536;458;345;438;11;09;18;203
23575;638;641;570;518;795;537;457;344;437;11;09;18;223
23576;639;641;571;517;792;535;458;344;437;11;09;18;243
23577;638;641;571;521;792;539;457;344;438;11;09;18;263
23578;638;642;571;522;793;536;457;344;438;11;09;18;283
23579;638;642;571;516;789;534;458;344;438;11;09;18;303
23580;638;641;571;519;794;537;458;344;437;11;09;18;323
23581;638;643;571;515;792;538;457;344;438;11;09;18;343
23582;638;642;570;521;792;535;458;344;438;11;09;18;363
23583;638;642;571;519;791;533;458;345;438;11;09;18;383
23584;638;642;570;520;791;537;457;344;438;11;09;18;423
23585;639;642;571;522;791;534;458;345;438;11;09;18;443
23586;638;643;571;517;792;540;457;345;438;11;09;18;453
23587;639;643;571;519;795;540;457;345;438;11;09;18;463
23588;638;643;571;516;793;536;457;344;438;11;09;18;483
23589;638;642;571;517;794;537;457;344;438;11;09;18;503
23590;639;643;571;519;795;536;457;344;438;11;09;18;523
23591;638;642;571;516;794;536;458;344;438;11;09;18;543
23592;638;643;571;522;794;540;457;345;438;11;09;18;563
23593;638;643;571;519;792;537;457;345;437;11;09;18;583
23594;638;641;571;520;796;537;458;345;438;11;09;18;603
23595;639;642;571;517;795;537;457;345;438;11;09;18;623
23596;638;643;571;519;791;539;457;344;438;11;09;18;643
23597;638;643;571;517;794;534;457;345;438;11;09;18;663
23598;638;642;571;517;795;536;457;345;437;11;09;18;683
23599;638;641;570;516;795;536;457;345;438;11;09;18;703
23600;639;642;571;515;793;540;457;345;438;11;09;18;723
23601;638;643;571;518;795;534;457;345;437;11;09;18;743
23602;638;642;571;519;793;539;457;345;438;11;09;18;763
23603;638;642;570;518;797;534;458;344;438;11;09;18;783
23604;638;643;571;518;795;536;458;345;438;11;09;18;803
23605;639;643;570;520;795;538;457;345;438;11;09;18;823
23606;639;643;571;519;794;538;457;345;438;11;09;18;843
23607;638;641;571;521;793;536;458;345;438;11;09;18;863
23608;638;642;571;520;790;536;457;345;439;11;09;18;883
23609;639;643;571;521;792;538;457;345;438;11;09;18;903
23610;639;641;570;517;792;537;457;345;438;11;09;18;923
23611;638;643;571;520;795;538;457;345;438;11;09;18;943
23612;638;642;572;516;795;536;458;345;438;11;09;18;963
23613;638;641;571;519;795;537;457;345;438;11;09;18;983
23614;638;643;571;518;793;540;457;346;438;11;09;19;003
23615;639;642;571;516;794;538;458;345;438;11;09;19;023
23616;638;641;571;517;792;534;457;345;438;11;09;19;043
23617;639;642;571;519;792;540;457;345;438;11;09;19;063
23618;639;642;572;516;793;538;457;345;438;11;09;19;083
23619;638;642;571;519;794;538;457;345;438;11;09;19;103
23620;639;642;571;519;793;534;457;345;437;11;09;19;123
23621;638;643;571;516;794;538;458;345;438;11;09;19;143
23622;638;642;570;519;795;534;458;345;437;11;09;19;163
23623;639;642;571;515;793;538;457;345;438;11;09;19;183
23624;638;642;571;516;794;539;458;345;438;11;09;19;203
23625;638;642;571;520;796;539;457;345;438;11;09;19;233
23626;639;643;571;517;798;540;457;345;438;11;09;19;243
23627;639;643;571;516;795;537;458;345;438;11;09;19;263
23628;638;642;571;516;795;538;457;345;437;11;09;19;283
23629;638;643;571;517;793;538;457;345;437;11;09;19;303
23630;639;643;571;519;796;536;457;345;438;11;09;19;323
23631;639;642;571;517;793;539;457;345;438;11;09;19;343
23632;639;642;572;517;798;540;457;345;437;11;09;19;363
23633;639;642;571;518;795;534;458;345;438;11;09;19;383
23634;639;642;571;517;795;536;457;345;437;11;09;19;403
23635;638;642;571;519;792;537;457;345;437;11;09;19;423
23636;639;642;571;518;795;537;457;345;438;11;09;19;443
23637;639;643;571;516;794;538;457;345;437;11;09;19;463
23638;639;642;571;517;792;536;457;345;437;11;09;19;483
23639;638;643;572;515;795;536;457;345;437;11;09;19;503
23640;638;643;571;515;792;538;457;345;437;11;09;19;523
23641;639;643;570;520;794;534;458;345;438;11;09;19;543
23642;638;642;571;517;793;536;458;345;438;11;09;19;563
23643;638;643;571;517;794;535;457;345;438;11;09;19;583
23644;638;643;570;517;793;536;458;345;438;11;09;19;603
23645;639;643;572;517;796;539;458;345;439;11;09;19;623
23646;638;642;571;516;794;540;457;345;438;11;09;19;643
23647;638;641;571;518;792;536;457;345;438;11;09;19;663
23648;638;642;570;518;795;537;458;345;438;11;09;19;693
23649;638;641;571;519;794;540;457;345;438;11;09;19;703
23650;639;641;571;519;793;534;457;345;438;11;09;19;733
23651;638;642;571;520;798;536;457;345;437;11;09;19;743
23652;639;643;572;514;793;537;457;345;437;11;09;19;763
23653;638;643;572;520;793;538;457;345;437;11;09;19;783
23654;639;643;572;516;792;538;458;345;438;11;09;19;803
23655;639;643;572;520;794;534;458;345;437;11;09;19;823
23656;638;641;571;516;792;538;457;344;438;11;09;19;843
23657;639;643;571;517;798;534;457;345;437;11;09;19;863
23658;638;643;571;519;794;538;457;344;438;11;09;19;883
23659;639;643;571;517;796;537;457;345;437;11;09;19;903
23660;639;643;572;516;794;539;458;345;438;11;09;19;923
23661;638;643;571;519;791;535;457;344;438;11;09;19;943
23662;639;642;570;521;794;538;458;345;437;11;09;19;963
23663;639;641;572;524;794;535;457;345;437;11;09;19;983
23664;639;641;572;517;793;537;457;345;438;11;09;20;003
23665;639;643;571;518;796;537;458;345;438;11;09;20;023
23666;638;643;572;517;793;537;457;345;438;11;09;20;053
23667;638;642;571;516;797;536;457;345;438;11;09;20;073
23668;638;643;572;519;792;534;458;345;437;11;09;20;083
23669;639;642;571;523;793;535;457;345;438;11;09;20;103
23670;639;641;571;520;791;537;457;345;438;11;09;20;123
23671;639;643;571;519;795;536;457;345;438;11;09;20;143
23672;638;643;571;515;789;536;458;345;437;11;09;20;163
23673;639;641;571;518;794;536;457;344;438;11;09;20;183
23674;638;642;571;516;793;535;457;345;438;11;09;20;203
23675;638;641;571;520;794;539;458;345;438;11;09;20;223
23676;638;642;571;519;795;535;458;345;438;11;09;20;243
23677;638;642;570;518;795;536;458;345;438;11;09;20;263
23678;638;642;571;525;793;538;458;345;438;11;09;20;283
23679;638;642;570;520;793;537;458;345;438;11;09;20;303
23680;639;642;571;520;791;538;458;345;437;11;09;20;323
23681;638;642;571;521;789;537;458;345;438;11;09;20;343
23682;638;641;570;516;793;536;458;345;437;11;09;20;363
23683;638;642;571;522;795;535;458;345;437;11;09;20;383
23684;638;643;571;519;794;538;456;345;438;11;09;20;403
23685;639;641;571;519;795;536;456;345;438;11;09;20;423
23686;638;642;571;517;793;536;456;345;438;11;09;20;443
23687;639;642;571;520;794;536;456;345;438;11;09;20;463
23688;638;642;570;516;793;537;457;345;438;11;09;20;483
23689;639;641;570;517;791;536;456;345;438;11;09;20;513
23690;638;643;571;520;793;537;457;345;438;11;09;20;523
23691;639;641;570;518;793;536;456;345;438;11;09;20;543
23692;638;642;570;520;794;538;457;345;437;11;09;20;563
23693;639;642;571;519;792;534;456;345;437;11;09;20;583
23694;638;642;571;521;793;538;456;345;438;11;09;20;603
23695;638;642;571;514;790;537;456;345;438;11;09;20;623
23696;639;643;570;518;793;538;456;345;438;11;09;20;643
23697;639;643;571;517;794;538;457;344;438;11;09;20;663
23698;638;641;571;522;792;536;457;345;438;11;09;20;683
23699;638;641;570;519;791;536;456;345;438;11;09;20;703
23700;638;643;571;519;793;539;456;345;437;11;09;20;723
23701;639;643;571;521;791;536;457;345;438;11;09;20;743
23702;638;642;570;517;790;540;456;345;438;11;09;20;763
23703;639;642;571;517;795;536;457;345;438;11;09;20;783
23704;638;643;571;519;794;535;457;345;438;11;09;20;813
23705;638;642;571;516;794;537;457;345;438;11;09;20;823
23706;638;642;571;519;791;535;457;345;437;11;09;20;843
23707;639;642;571;517;795;538;457;345;438;11;09;20;863
23708;638;641;570;517;790;536;457;345;438;11;09;20;883
23709;638;642;572;518;795;537;457;345;438;11;09;20;903
23710;638;643;571;517;793;536;457;345;438;11;09;20;923
23711;639;642;571;516;795;537;457;345;438;11;09;20;943
23712;639;642;571;518;792;538;457;345;438;11;09;20;973
23713;638;642;571;520;794;533;457;345;438;11;09;21;003
23714;638;641;571;518;792;537;457;345;437;11;09;21;013
23715;638;642;571;519;793;535;457;345;438;11;09;21;023
23716;639;642;571;524;793;538;457;345;438;11;09;21;043
23717;639;642;571;519;795;537;457;345;438;11;09;21;063
23718;639;642;572;521;795;532;457;346;438;11;09;21;083
23719;638;642;571;519;794;532;457;345;438;11;09;21;103
23720;638;642;571;517;797;537;457;346;438;11;09;21;123
23721;638;642;571;513;794;534;457;346;438;11;09;21;143
23722;638;642;571;521;793;535;457;345;438;11;09;21;163
23723;639;642;570;517;792;536;457;346;438;11;09;21;183
23724;638;642;572;517;794;534;457;346;438;11;09;21;203
23725;638;642;571;516;795;535;457;345;437;11;09;21;223
23726;638;643;571;521;795;537;457;345;438;11;09;21;243
23727;638;642;571;520;792;539;457;345;438;11;09;21;263
23728;638;642;571;518;790;538;457;345;438;11;09;21;283
23729;639;642;570;516;799;533;457;345;438;11;09;21;303
23730;639;642;571;523;794;536;457;345;438;11;09;21;323
23731;638;643;571;517;795;536;457;345;438;11;09;21;343
23732;639;643;570;519;795;536;457;345;438;11;09;21;363
23733;639;643;571;516;791;538;457;345;438;11;09;21;383
23734;638;642;571;517;795;539;457;345;437;11;09;21;403
23735;639;642;571;522;792;538;457;345;438;11;09;21;423
23736;639;642;572;517;790;540;457;345;438;11;09;21;443
23737;639;642;572;520;793;537;457;345;438;11;09;21;463
23738;638;643;571;517;792;534;457;345;438;11;09;21;483
23739;638;642;571;517;790;536;457;345;437;11;09;21;503
23740;638;642;571;521;793;538;457;345;438;11;09;21;523
23741;639;642;570;518;792;534;457;345;438;11;09;21;543
23742;639;642;572;520;794;533;457;345;438;11;09;21;563
23743;638;642;571;521;797;538;457;345;438;11;09;21;583
23744;638;643;571;518;795;539;457;345;438;11;09;21;603
23745;639;643;571;518;791;536;457;345;438;11;09;21;623
23746;638;643;571;519;793;536;457;345;437;11;09;21;643
23747;639;643;571;520;791;540;457;345;438;11;09;21;663
23748;638;643;571;518;793;538;457;345;437;11;09;21;683
23749;638;643;572;520;792;537;457;345;438;11;09;21;703
23750;638;643;571;523;792;537;457;345;438;11;09;21;723
23751;639;643;571;522;793;538;457;345;438;11;09;21;743
23752;639;642;571;516;796;536;457;345;438;11;09;21;763
23753;639;643;571;518;795;539;457;345;438;11;09;21;793
23754;638;643;571;517;790;538;457;345;438;11;09;21;803
23755;639;643;572;517;791;539;457;345;438;11;09;21;823
23756;639;643;571;519;796;538;457;345;438;11;09;21;843
23757;638;643;571;519;795;535;457;345;438;11;09;21;863
23758;638;642;571;518;795;536;457;345;438;11;09;21;883
23759;639;643;571;517;793;536;457;345;438;11;09;21;903
23760;638;643;571;520;792;536;457;345;438;11;09;21;923
23761;638;641;571;519;795;537;457;345;437;11;09;21;943
23762;639;642;572;517;794;536;457;345;438;11;09;21;963
23763;639;643;571;517;793;535;457;345;438;11;09;21;983
23764;639;643;571;518;791;538;457;345;438;11;09;22;003
23765;638;642;572;517;795;538;457;345;438;11;09;22;023
23766;638;643;571;516;791;535;457;345;438;11;09;22;043
23767;638;643;572;516;795;535;457;345;438;11;09;22;063
23768;638;642;571;520;793;534;457;345;437;11;09;22;083
23769;638;643;571;517;792;537;457;345;438;11;09;22;103
23770;638;642;571;516;793;537;457;345;438;11;09;22;123
23771;638;642;572;520;794;534;457;345;438;11;09;22;143
23772;639;642;571;516;790;536;457;345;437;11;09;22;163
23773;639;642;571;518;793;534;457;345;438;11;09;22;183
23774;639;642;572;519;792;538;457;345;438;11;09;22;203
23775;638;643;572;520;792;539;457;345;438;11;09;22;223
23776;638;642;572;517;794;535;457;345;438;11;09;22;263
23777;638;642;571;518;793;536;457;345;438;11;09;22;283
23778;638;642;570;520;793;535;457;345;438;11;09;22;293
23779;638;643;571;520;792;534;457;345;438;11;09;22;303
23780;639;642;571;517;791;536;457;345;438;11;09;22;323
23781;639;643;571;519;792;536;457;345;438;11;09;22;343
23782;640;642;571;520;794;536;457;345;438;11;09;22;363
23783;638;642;571;516;796;535;457;345;438;11;09;22;383
23784;638;642;570;520;794;537;457;345;438;11;09;22;403
23785;638;642;571;519;793;537;457;345;438;11;09;22;423
23786;638;642;571;517;793;537;457;345;438;11;09;22;443
23787;638;642;571;520;795;533;457;345;438;11;09;22;463
23788;638;642;571;518;793;535;457;345;438;11;09;22;483
23789;638;641;571;521;793;536;457;345;438;11;09;22;503
23790;639;641;571;515;797;536;457;345;438;11;09;22;523
23791;639;642;571;520;791;538;457;345;438;11;09;22;543
23792;639;642;571;520;792;536;457;345;438;11;09;22;563
23793;638;642;571;518;790;538;457;345;438;11;09;22;583
23794;638;642;571;518;793;537;457;345;438;11;09;22;603
23795;639;641;571;518;792;538;457;345;438;11;09;22;623
23796;638;642;571;519;792;537;457;345;438;11;09;22;643
23797;639;641;571;521;793;536;457;345;438;11;09;22;663
23798;638;643;571;513;791;536;457;345;438;11;09;22;683
23799;638;642;570;516;794;535;457;345;438;11;09;22;703
23800;639;643;571;517;792;536;457;345;438;11;09;22;723
23801;639;641;570;518;791;536;457;345;438;11;09;22;743
23802;638;642;571;519;791;534;457;345;438;11;09;22;763
23803;638;643;570;520;793;539;457;345;438;11;09;22;783
23804;639;643;570;517;793;537;457;345;438;11;09;22;803
23805;639;641;571;517;793;538;457;345;438;11;09;22;823
23806;639;643;571;517;795;538;457;345;438;11;09;22;843
23807;638;643;571;519;791;538;457;345;438;11;09;22;863
23808;639;643;571;517;793;534;457;345;438;11;09;22;883
23809;638;642;571;520;798;538;457;346;438;11;09;22;903
23810;638;642;571;517;793;539;457;345;438;11;09;22;923
23811;638;641;571;520;794;536;457;345;438;11;09;22;943
23812;638;642;572;517;790;536;457;345;438;11;09;22;963
23813;639;641;572;517;791;537;457;345;438;11;09;22;983
23814;638;643;570;520;793;537;457;345;438;11;09;23;003
23815;638;643;572;519;796;536;457;345;438;11;09;23;023
23816;638;643;571;519;797;537;457;345;438;11;09;23;043
23817;638;643;571;519;799;538;457;345;438;11;09;23;073
23818;638;643;571;517;791;534;457;345;438;11;09;23;083
23819;638;642;571;520;797;537;457;345;438;11;09;23;103
23820;638;643;571;516;795;538;457;345;438;11;09;23;123
23821;639;643;570;517;794;534;457;345;438;11;09;23;143
23822;639;642;572;517;795;535;457;345;438;11;09;23;163
23823;638;643;571;519;791;539;457;345;438;11;09;23;183
23824;638;643;571;517;797;538;457;345;438;11;09;23;203
23825;638;643;572;523;792;536;457;345;438;11;09;23;223
23826;639;642;571;520;794;534;457;345;438;11;09;23;243
23827;639;642;571;523;792;539;458;345;438;11;09;23;263
23828;639;642;571;519;793;537;457;345;438;11;09;23;283
23829;638;642;571;518;789;537;457;345;438;11;09;23;303
23830;639;642;571;516;794;538;457;345;438;11;09;23;323
23831;638;642;571;520;789;539;458;345;438;11;09;23;343
23832;639;643;571;517;792;536;457;345;438;11;09;23;363
23833;638;643;571;519;797;536;457;345;438;11;09;23;383
23834;639;643;571;523;792;537;457;345;438;11;09;23;403
23835;639;642;571;519;793;539;457;345;438;11;09;23;423
23836;638;643;570;521;791;535;457;345;438;11;09;23;443
23837;639;643;570;519;794;538;457;345;438;11;09;23;463
23838;639;642;571;517;793;536;457;345;438;11;09;23;483
23839;638;643;571;517;789;534;457;345;438;11;09;23;503
23840;638;643;571;520;796;540;457;345;438;11;09;23;533
23841;638;642;571;519;793;536;457;345;438;11;09;23;543
23842;639;642;571;520;791;537;457;345;438;11;09;23;563
23843;639;641;570;519;788;540;457;345;438;11;09;23;583
23844;638;642;571;518;791;539;457;345;438;11;09;23;603
23845;638;642;571;515;792;538;457;345;438;11;09;23;623
23846;638;642;570;517;790;538;457;345;437;11;09;23;643
23847;639;642;571;519;791;537;457;345;438;11;09;23;663
23848;638;642;572;521;793;538;457;345;438;11;09;23;683
23849;638;642;571;515;793;534;457;345;438;11;09;23;703
23850;640;641;571;517;789;534;457;345;438;11;09;23;723
23851;638;643;571;519;792;538;457;345;438;11;09;23;743
23852;638;641;571;520;799;539;457;345;438;11;09;23;763
23853;638;643;571;517;791;538;457;345;438;11;09;23;783
23854;639;642;571;520;796;535;457;345;438;11;09;23;803
23855;638;642;571;520;792;536;457;345;437;11;09;23;823
23856;639;642;570;516;791;537;457;345;438;11;09;23;843
23857;638;642;571;517;793;537;457;345;438;11;09;23;863
23858;638;642;570;517;792;537;457;345;438;11;09;23;883
23859;638;642;571;517;792;536;457;345;438;11;09;23;903
23860;638;642;571;519;797;538;457;345;438;11;09;23;923
23861;638;643;570;520;796;536;457;345;438;11;09;23;953
23862;639;643;571;519;791;539;457;345;438;11;09;23;963
23863;638;643;570;516;791;538;457;345;438;11;09;23;983
23864;638;642;570;518;790;536;457;345;438;11;09;24;003
23865;638;642;571;517;797;538;457;345;438;11;09;24;023
23866;639;643;571;519;793;535;457;345;438;11;09;24;043
23867;639;642;571;518;793;540;457;345;438;11;09;24;063
23868;639;643;572;521;792;538;457;345;438;11;09;24;093
23869;638;642;572;517;794;536;457;345;437;11;09;24;113
23870;638;643;570;519;792;538;457;345;438;11;09;24;123
23871;638;642;570;520;795;536;457;345;438;11;09;24;143
23872;638;643;571;518;792;534;457;345;438;11;09;24;163
23873;638;644;571;518;793;540;457;345;438;11;09;24;193
23874;639;643;571;521;793;536;457;345;438;11;09;24;203
23875;638;642;571;520;795;536;457;345;438;11;09;24;223
23876;638;644;571;513;795;536;457;345;438;11;09;24;243
23877;639;644;571;518;792;536;457;345;438;11;09;24;273
23878;638;643;571;518;793;539;457;345;438;11;09;24;293
23879;638;643;571;520;793;537;457;345;438;11;09;24;313
23880;638;642;571;518;791;534;457;345;438;11;09;24;323
23881;638;641;571;521;793;535;457;345;438;11;09;24;373
23882;638;642;571;518;791;539;457;345;438;11;09;24;383
23883;638;642;572;520;791;539;457;345;438;11;09;24;383
23884;638;642;571;518;787;538;457;345;438;11;09;24;403
23885;638;641;571;520;792;538;457;345;438;11;09;24;433
